"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"960",1107.96155588763,1.23797901982678,0.404207355205078,3.06273254032867,0.00219325992875474,0.999699094339132
"57623",562.663262432863,-0.357623871903284,0.117631024893199,-3.04021725754733,0.00236407546832819,0.999699094339132
"3111",62.543131173088,0.908251812078976,0.301727413192015,3.0101733298624,0.00261098642338966,0.999699094339132
"3113",484.675868020452,0.862661127958807,0.286946112917309,3.00635237462654,0.00264402403248527,0.999699094339132
"56961",135.452545860533,-0.700214578689954,0.233286623096287,-3.00152048752896,0.00268634961900711,0.999699094339132
"79971",1988.2988301768,0.354243834053745,0.118899721833704,2.97934956104605,0.00288861034516693,0.999699094339132
"1524",302.015709698191,0.748314182908308,0.252551519071296,2.96301596466365,0.00304640768474463,0.999699094339132
"122618",127.031699928094,0.711987100707518,0.242533082788415,2.93562879142823,0.00332872397260763,0.999699094339132
"3992",2630.93567669101,0.427313576077154,0.146741557602438,2.91201472206571,0.0035910570977315,0.999699094339132
"2210",15.8961101001981,0.838205046928227,0.290249274553455,2.88787990329277,0.00387847926542664,0.999699094339132
"56001",5.5957775609666,2.17879062726654,0.756305088766047,2.88083560408321,0.00396622453047601,0.999699094339132
"50940",98.2310916405746,0.460921806990215,0.160029495416402,2.88023033373242,0.00397384736957366,0.999699094339132
"1301",1703.10858107815,-0.789685833421331,0.27501067027208,-2.87147343279467,0.00408563123091412,0.999699094339132
"6289",7.86664868875233,-2.16599361621456,0.757477852668381,-2.85948111695197,0.00424334680201243,0.999699094339132
"5196",1.8822840587588,-3.13256684728432,1.09570372456225,-2.85895427482994,0.00425040046277429,0.999699094339132
"130576",23.2472323058047,-0.693019111302962,0.243217168543258,-2.84938401122659,0.00438039744016876,0.999699094339132
"164118",8.24828550959455,-1.58028597492933,0.558353971910054,-2.8302583207627,0.00465104350946446,0.999699094339132
"94025",10.2414007239645,-2.38006387263999,0.841603960781772,-2.82800935303243,0.00468384380721934,0.999699094339132
"89766",33.8635019792045,-0.764311988509381,0.270798381104243,-2.82243928266012,0.00476598457182132,0.999699094339132
"55374",182.352706413888,0.335334833816861,0.119123308214427,2.81502284349965,0.00487737668024196,0.999699094339132
"972",2310.3778744924,0.73733511093116,0.262141765989913,2.81273420184227,0.00491222370444451,0.999699094339132
"6285",3728.48533477645,0.449411682064223,0.160003584736592,2.80876008374483,0.00497326933204653,0.999699094339132
"3122",779.232810468626,0.791243475763874,0.28171375680266,2.80867886873604,0.00497452398144347,0.999699094339132
"57126",19.6691626244442,-1.35485927998839,0.482420150048313,-2.80846328631319,0.00497785579317966,0.999699094339132
"10060",1537.9705130918,0.593274642310106,0.21131062831433,2.80759489971132,0.0049912970948308,0.999699094339132
"3481",410.915422324734,-1.39753071314294,0.499732260512074,-2.79655892479485,0.00516499916100049,0.999699094339132
"135228",657.215111635023,0.639260957286302,0.229500400575658,2.78544593248133,0.00534541537620357,0.999699094339132
"151790",376.681109840953,0.579957953885647,0.208825946245278,2.77723129866465,0.0054824149470753,0.999699094339132
"183",2978.88856676167,0.470381547504847,0.169457847679302,2.77580267864042,0.00550656170595115,0.999699094339132
"64218",589.141723787997,-0.407216851267173,0.147049846215167,-2.76924363913529,0.00561866018417842,0.999699094339132
"65217",892.246157139805,-0.869306681862661,0.314195733405043,-2.76676793934054,0.00566150397392258,0.999699094339132
"78989",39.5263434119741,-1.79707647454556,0.649703876445854,-2.76599315426022,0.00567497261128086,0.999699094339132
"112483",446.910186356753,-0.387580427784175,0.140281374126744,-2.7628787513444,0.00572940454484555,0.999699094339132
"155051",10.2533638638548,-1.32604571230448,0.48102767532829,-2.75669318069794,0.00583891110414652,0.999699094339132
"503645",5.02581481384698,1.26002968725352,0.459393939224229,2.74280868698728,0.00609161645407921,0.999699094339132
"1281",197.112378375819,-1.48147345258148,0.540332228738073,-2.74178250673926,0.00611067880156889,0.999699094339132
"164153",7.07689817673313,-1.48171576647651,0.542648570262112,-2.73052551444262,0.00632334382396745,0.999699094339132
"283420",30.4307413835643,1.08001265702507,0.396354677929969,2.72486416122455,0.00643279470909619,0.999699094339132
"1583",33.2616788793153,0.746953854093113,0.274229399112641,2.72382850456634,0.00645300048340586,0.999699094339132
"8470",2113.49773943671,-0.240476382349404,0.088811645901381,-2.70771225900301,0.00677487325290464,0.999699094339132
"3985",842.426766760515,0.538497797661142,0.199458079281278,2.69980438797742,0.00693802560313499,0.999699094339132
"10631",125.275415698521,-0.746581761102126,0.276763221693426,-2.6975468652736,0.00698524516509106,0.999699094339132
"4093",356.630944144368,0.50649205147132,0.187903368171088,2.69549213726788,0.00702847365649209,0.999699094339132
"4013",669.517027932317,0.399003163805219,0.14838662944812,2.68894283325386,0.00716786931943907,0.999699094339132
"80830",455.92617831559,0.703081206287317,0.261876503585951,2.68478155412885,0.0072577224719156,0.999699094339132
"441521",2.96678080467363,2.40971675757707,0.901808674739275,2.67209312249491,0.00753797266133876,0.999699094339132
"1277",155.126612287199,-1.4083724034696,0.527292943821456,-2.67094870123367,0.00756372051654046,0.999699094339132
"57419",330.602897622682,-0.472944669294035,0.177095157922681,-2.6705680428627,0.00757230224934964,0.999699094339132
"121340",10.8250842917642,1.07904082189298,0.4047160550795,2.66616757193144,0.00767214406115903,0.999699094339132
"1234",12.1147467859306,1.08012360887147,0.405963592271068,2.66064156844454,0.0077991932830091,0.999699094339132
"9501",80.371112345024,-0.608420681840709,0.229625111306209,-2.64962607260044,0.0080580901291313,0.999699094339132
"5319",1.48406209468793,-2.7071033205942,1.02295786888666,-2.64634879199912,0.00813658724546552,0.999699094339132
"440270",5842.17263185991,-1.1847160391894,0.448076227016275,-2.64400556815608,0.00819313083479211,0.999699094339132
"64220",11.8197506842138,-1.59149337254911,0.603040582989988,-2.63911487458802,0.008312280907025,0.999699094339132
"1294",1656.67671228108,-0.937039706472405,0.355645220355926,-2.63475973481276,0.00841968584538492,0.999699094339132
"10518",98.8336790034644,0.4407587768072,0.168428625233763,2.61688757594184,0.00887355619160954,0.999699094339132
"148930",14.3559201861737,-0.961468293949896,0.367566192783255,-2.61576911268564,0.00890267350266177,0.999699094339132
"388512",15.1793671330711,1.00005328034683,0.382415753669098,2.6150943593505,0.00892028081641585,0.999699094339132
"56265",17.7955049764193,-1.40437016477983,0.538714439823522,-2.60689163119497,0.00913682721254532,0.999699094339132
"4236",493.574717458752,-0.170281875128315,0.0653476756514631,-2.60578319627658,0.00916644620826278,0.999699094339132
"347689",4304.45070700415,0.501234771776908,0.192382969491165,2.60540095156357,0.00917668019964417,0.999699094339132
"5959",15.7173387948191,0.722452688609989,0.277805466718777,2.60057045364528,0.00930689062631958,0.999699094339132
"51673",688.200505550589,0.571471997531176,0.219907429901651,2.59869344926979,0.00935793006895382,0.999699094339132
"343450",1208.30034003191,-0.367515373043452,0.141931458209206,-2.58938629730512,0.00961471690395377,0.999699094339132
"3115",271.483956704649,0.546331933466878,0.211112601770295,2.58786983290237,0.00965714659668719,0.999699094339132
"3136",106.270611756401,-0.964597222498422,0.373306109914697,-2.58393098017828,0.00976813399214323,0.999699094339132
"10261",90.3570689749267,0.428415689478573,0.166030626526673,2.58034134087754,0.00987026997774227,0.999699094339132
"56917",556.163477637757,-0.621569473689767,0.241030042294799,-2.57880498120453,0.0099142740158674,0.999699094339132
"10437",94.1307627574205,0.9609871781629,0.373772729890648,2.57104679210827,0.0101391626518541,0.999699094339132
"27233",214.902651864693,0.404690580667489,0.157722604745778,2.56583754319669,0.0102927022270781,0.999699094339132
"5375",5436.43606808994,0.450848426622364,0.175742315837416,2.56539481953484,0.010305846173246,0.999699094339132
"80700",1573.58096139023,-0.248679437160001,0.0971240075487363,-2.56043220864023,0.0104542057340659,0.999699094339132
"1564",120.589325901274,-0.990580034630933,0.387893609581571,-2.55374156769299,0.0106572323851451,0.999699094339132
"135152",378.759602645376,0.394875502564097,0.154633779082571,2.55361735907161,0.0106610344025903,0.999699094339132
"4606",15.0972616651567,-1.18620748959698,0.464960161634641,-2.55120242006686,0.0107351956079168,0.999699094339132
"9052",12.8405450704472,-1.82506891232871,0.715544302908149,-2.55060225469084,0.0107536973076721,0.999699094339132
"55127",1929.37664837707,0.131146050039796,0.0517120808886844,2.53608146850833,0.0112100651746575,0.999699094339132
"3371",637.934440057837,0.808295866647946,0.319291372405564,2.53153055955814,0.0113565920890492,0.999699094339132
"219681",116.587476633003,0.521265437286075,0.206023023977645,2.53013195914761,0.0114019635350758,0.999699094339132
"389125",86.6087078967169,-1.00186371405022,0.396912263528294,-2.52414401395487,0.011598040465747,0.999699094339132
"762",212.145329434204,-0.502208752551551,0.198969829351906,-2.52404474682101,0.0116013160523455,0.999699094339132
"5010",2047.90732713955,0.538503844958319,0.21354120890582,2.5217795090587,0.0116762870991585,0.999699094339132
"10888",227.114977290543,-0.548631004062971,0.217593544299318,-2.52135699075835,0.0116903183666007,0.999699094339132
"8908",205.596352039367,0.396804706623529,0.157389121508124,2.52116984211673,0.0116965381011177,0.999699094339132
"26018",4783.48933668794,0.430407991744202,0.170814205311767,2.51974354801832,0.0117440363547649,0.999699094339132
"128218",180.299148254288,0.530624256674571,0.210995038784065,2.51486603539346,0.0119077621242908,0.999699094339132
"57801",112.618611143241,-0.571103545067685,0.227360772084784,-2.51188250211746,0.0120089065094715,0.999699094339132
"26188",1.87522604810202,-2.63703680728061,1.05072440571416,-2.50973213617158,0.0120822773278207,0.999699094339132
"770",2691.77635775475,-0.336547599930393,0.134259388632602,-2.50669694952469,0.0121865144976187,0.999699094339132
"3730",891.496930378985,0.584545173895828,0.233193605863272,2.50669469144262,0.0121865923424708,0.999699094339132
"9955",13.4716227965392,0.747609253117304,0.301043823545417,2.48339010683777,0.0130138481625158,0.999699094339132
"6319",14373.6136765975,0.539806532909493,0.217511876699826,2.48173360048033,0.0130744981008511,0.999699094339132
"4735",5939.31087862178,0.387842381444473,0.15659546205829,2.47671532972077,0.0132597613452861,0.999699094339132
"100133941",107.088357302026,-0.951246032629152,0.384698933478219,-2.47270254697238,0.0134095701959316,0.999699094339132
"4129",2077.00557225954,0.541892800857352,0.219554901588917,2.46814257816919,0.0135816210868984,0.999699094339132
"283120",29.3703151400785,-1.68194907810022,0.681644652077744,-2.4674866486129,0.0136065295506408,0.999699094339132
"26287",50.3769052091544,-0.769303012897589,0.31185177385466,-2.46688676286359,0.0136293451120802,0.999699094339132
"1600",268.478745828738,-0.395527101779607,0.160372749507875,-2.46629868848251,0.013651744246626,0.999699094339132
"93099",74.6915909654442,-0.468916094728022,0.190161063175898,-2.465889109456,0.0136673638849773,0.999699094339132
"2917",1032.88142582584,-0.453614135780257,0.184252817400413,-2.46191153101597,0.0138198750912374,0.999699094339132
"653316",1192.92732689447,-1.15281566281672,0.468566173445194,-2.46030492201453,0.0138819016937896,0.999699094339132
"1297",306.8861562597,-0.88438658327103,0.359496578080119,-2.46006954501228,0.0138910095425291,0.999699094339132
"219409",0.943319145583551,-3.07461745396266,1.25056983027148,-2.45857318762855,0.0139490341594274,0.999699094339132
"1287",3852.38632836332,0.590283030995067,0.240106298525792,2.45842376738676,0.0139548399977631,0.999699094339132
"79937",510.504524296762,0.261948556836618,0.106767140732457,2.45345670062498,0.0141490572441766,0.999699094339132
"84935",20.8385446462211,-1.35308029578834,0.552549137645713,-2.44879632163305,0.0143334475328356,0.999699094339132
"254427",17.5929177345695,-1.07742354903289,0.440145695586852,-2.44787932685868,0.0143699774489752,0.999699094339132
"64834",907.242987418435,0.394489480562496,0.161312524342208,2.44549815441253,0.0144652188944215,0.999699094339132
"4922",1.73893183777854,2.12765287281266,0.871097845265128,2.4424958509283,0.0145860972775099,0.999699094339132
"7837",469.309091356408,-0.89589430213238,0.367088720373846,-2.44053890084117,0.0146653663743156,0.999699094339132
"1512",797.061238565097,0.34324887661775,0.140652193115854,2.44040899053042,0.014670641995361,0.999699094339132
"84281",529.404222734677,0.505106825025881,0.207110821614109,2.43882391605302,0.0147351462780739,0.999699094339132
"347735",10.6503501696282,0.97620767666084,0.400390592155409,2.43813839732261,0.0147631206664518,0.999699094339132
"135924",26.2155715806049,0.796823335759328,0.327468675022123,2.43328109384965,0.0149626799266947,0.999699094339132
"51733",19.2314313705257,-1.05437102924849,0.433593930242961,-2.43170154309512,0.0150280848741199,0.999699094339132
"10768",10113.0781172169,0.397019017118251,0.163375067604859,2.43010774494971,0.0150943348890438,0.999699094339132
"10964",432.275502238865,0.68573042152033,0.282383660642988,2.42836437476206,0.0151670966648059,0.999699094339132
"284",168.334311647229,0.602205606379358,0.248021428796042,2.42803861465768,0.0151807268748212,0.999699094339132
"343521",14.8827114344366,0.832652142736372,0.343633408262139,2.42308263025808,0.0153894257810827,0.999699094339132
"7475",9.22585043219826,-1.16140604775298,0.480370735735286,-2.41772856120234,0.0156177222184372,0.999699094339132
"121256",1026.38504187802,-0.399094434965615,0.165146673598227,-2.4166059556037,0.0156659660421578,0.999699094339132
"150280",6.9636129496261,1.20818210915462,0.500878297175782,2.41212708948859,0.0158597521521935,0.999699094339132
"26270",174.29808676835,-0.482370322607146,0.200367690462578,-2.40742567573407,0.0160654319353494,0.999699094339132
"55545",1.33799370739583,-2.22655746953682,0.924948939640585,-2.40722203584774,0.0160743936157413,0.999699094339132
"154664",7.10805536923723,1.38500682661882,0.575475537509871,2.40671711713734,0.0160966327796358,0.999699094339132
"9415",2136.48520229325,0.37614424369883,0.15637502636659,2.4053984350227,0.0161548417866397,0.999699094339132
"713",580.795120249655,0.793592434070276,0.330855332923866,2.39860856120125,0.0164574972410504,0.999699094339132
"165186",279.045287115812,-1.11495770504099,0.465406095838933,-2.39566631165668,0.0165901859875596,0.999699094339132
"64061",2746.0543740938,-0.439833384400384,0.183667839678736,-2.39472182593165,0.0166329788825056,0.999699094339132
"2318",1023.04851250641,0.449244982148616,0.18785508716657,2.39144432511573,0.0167822290574482,0.999699094339132
"6035",1278.67882504775,0.593211316276309,0.248062825342483,2.39137531170704,0.0167853843745641,0.999699094339132
"57159",82.1961449527114,-0.907188228318679,0.379540779322842,-2.39022597239021,0.0168380091803293,0.999699094339132
"26253",27.7344717815027,-1.47694637556081,0.619114327430119,-2.38557938352269,0.0170522416924035,0.999699094339132
"254272",12.9080605140869,-1.54864977963253,0.649435177006689,-2.38461024974102,0.0170972241621473,0.999699094339132
"23345",40607.0839558906,-0.51530256482887,0.216283645720475,-2.38253134263719,0.0171940682384064,0.999699094339132
"54915",786.838681713245,0.251282800517258,0.105621628031474,2.37908471210441,0.0173556869456472,0.999699094339132
"4885",581.337519490519,-0.711423421296799,0.299053665698148,-2.37891556900319,0.0173636525508874,0.999699094339132
"4604",1312.53874067403,0.466598289983964,0.196220530834719,2.37792797725632,0.0174102261189775,0.999699094339132
"10562",29.9808272746747,-0.629388015266631,0.264690358570418,-2.37782750632071,0.0174149703334014,0.999699094339132
"3589",7.71289362329196,-0.935683188687176,0.393594345525295,-2.37727802577652,0.0174409367360098,0.999699094339132
"91156",78.2401242363416,-1.13505367392533,0.47814333487858,-2.37387743617416,0.0176023923412565,0.999699094339132
"1305",49.079220623157,-0.886059556618919,0.373350975890999,-2.37326165949974,0.0176317683078618,0.999699094339132
"3101",83.9122260452217,-1.09171242004872,0.461482298445833,-2.3656647800476,0.0179977321776186,0.999699094339132
"170689",19.721913976531,-0.803707504080325,0.339788620894649,-2.36531612496085,0.0180146864400584,0.999699094339132
"64131",1338.88396693003,-0.332135739977991,0.140510310614341,-2.36378197817528,0.0180894546395741,0.999699094339132
"6773",3695.43155336517,-0.62908539271633,0.266298572401582,-2.36233107463926,0.0181604158038656,0.999699094339132
"4547",53.4458399140147,0.616980328477649,0.261299751115413,2.36119753594842,0.0182160246993333,0.999699094339132
"115123",90.9134692069638,0.534237851397359,0.226375647054819,2.3599616758599,0.0182768230909566,0.999699094339132
"373156",876.64185315419,-0.356401016179537,0.151056322734557,-2.35939158141577,0.0183049288316864,0.999699094339132
"80763",158.595498085726,0.59388011707709,0.251897325833619,2.35762771641869,0.0183921274127145,0.999699094339132
"780",3152.37350767787,0.376377673094521,0.159926498334347,2.35344159357291,0.0186005297369178,0.999699094339132
"51557",1.58930497463597,2.71384256394551,1.15929454976119,2.34094308862623,0.019235098951359,0.999699094339132
"80737",288.860337033519,-0.46826739991212,0.200077899046378,-2.34042541502086,0.0192617853027862,0.999699094339132
"3109",125.976518093336,0.58772360611782,0.251193476681228,2.33972479653068,0.0192979540891198,0.999699094339132
"10329",207.708327110511,0.278172959640877,0.118901713219721,2.33952019788677,0.0193085274970781,0.999699094339132
"4864",2993.78512925311,0.455579635720525,0.194781491186728,2.33892672730275,0.0193392259775779,0.999699094339132
"400935",9.71846924038537,-1.70598124082889,0.72945919521247,-2.33869317437555,0.0193513186705651,0.999699094339132
"1241",33.4561079338824,0.486881611132354,0.208723741520618,2.33266042274477,0.0196659749476064,0.999699094339132
"11217",564.182154727205,-0.218274184924248,0.093729696204732,-2.32876232146827,0.019871660501438,0.999699094339132
"4887",58.8607869541197,-0.890473401558662,0.38298968317568,-2.32505845634018,0.0200688346565545,0.999699094339132
"11035",22.6850113536151,-0.926861893462264,0.399068535625233,-2.32256319584334,0.0202026297961885,0.999699094339132
"55388",8.93982934174455,-1.77395694625815,0.764096044058035,-2.32164131728369,0.0202522571841887,0.999699094339132
"129642",2301.79224609469,0.286710940896029,0.123510248338401,2.32135344842381,0.0202677757739074,0.999699094339132
"50509",3348.07300584251,-1.02926178902315,0.443988832558365,-2.3182154899985,0.0204376126013588,0.999699094339132
"146547",19.5980120583853,-0.568710395419743,0.245510664839363,-2.31643865977003,0.0205343299817544,0.999699094339132
"1890",129.147762358473,0.821094406366112,0.355163653377765,2.31187622538832,0.0207845052401926,0.999699094339132
"4283",3.58602019106782,1.81331277417393,0.784625631723811,2.31105472579338,0.0208298322859739,0.999699094339132
"51530",278.335679003986,-0.219047718403018,0.0948011035519751,-2.3106030435914,0.0208547909859202,0.999699094339132
"84691",10.6166880722273,-1.14118119402009,0.494139305842486,-2.30943213892775,0.0209196133199488,0.999699094339132
"253868",20.8677928325107,-0.981078600766199,0.425270068061153,-2.30695427317288,0.0210573694160962,0.999699094339132
"57795",1333.26449711755,-0.344813745548845,0.149823317449758,-2.30146916660336,0.0213651262670815,0.999699094339132
"5657",6.22402673789748,-1.45299771412847,0.632144964518882,-2.29851979479791,0.0215322225809595,0.999699094339132
"23569",28.3384487200243,-1.13972198286343,0.496260830208349,-2.29661886146633,0.0216405217146157,0.999699094339132
"137902",81.5071731526677,-0.539625109499809,0.235268025444645,-2.29366106371634,0.0218099749084483,0.999699094339132
"5354",66829.5939657667,0.703303467145204,0.306694889710934,2.29316982688587,0.0218382295527017,0.999699094339132
"5116",5112.96690369424,-0.751318359507129,0.327676194118967,-2.29286830411108,0.0218555881168894,0.999699094339132
"494514",54.6515329762036,0.719155276504113,0.313751778902583,2.29211537547139,0.0218989863958664,0.999699094339132
"9749",1275.8911029586,-0.274351648457679,0.119761407424946,-2.29081850620045,0.0219739128454838,0.999699094339132
"7568",79.8248400879232,-0.366092810400433,0.159961405246718,-2.28863212245346,0.0221007358800095,0.999699094339132
"9033",146.739192071301,-0.764452040263577,0.33406804121737,-2.2883123973124,0.0221193350641395,0.999699094339132
"340547",21.1849742433281,-1.04157385660358,0.456127754101947,-2.28351343946236,0.0224001421272858,0.999699094339132
"3880",21.3183922675288,-0.925902046822178,0.405954847149319,-2.28080057012255,0.0225602506402343,0.999699094339132
"2526",202.236054543545,0.258501134774233,0.113338099518316,2.28079644773344,0.0225604946909082,0.999699094339132
"7855",267.488361078577,0.484643120040871,0.212513763711692,2.28052579548854,0.0225765226694188,0.999699094339132
"5368",50.5953649580168,-0.851723018548841,0.373670197494845,-2.27934425667059,0.0226466091545183,0.999699094339132
"3875",13.5734645363486,-1.34944153633352,0.592031692006955,-2.27934003289416,0.0226468600391594,0.999699094339132
"4256",391.969889686208,-1.69502059068134,0.743905720074551,-2.27854221972035,0.0226942920285151,0.999699094339132
"126661",20.5298939613914,0.735636129888499,0.32285959878009,2.27850165418053,0.0226967060559133,0.999699094339132
"6754",9.08777522338185,-0.77710082974027,0.34152788770203,-2.27536566623883,0.0228840032169147,0.999699094339132
"400451",260.912740442972,-0.230132042814132,0.101150036019221,-2.27515532244003,0.0228966139316158,0.999699094339132
"60312",1180.31503034889,-0.272544904551834,0.119924664047631,-2.27263429684145,0.0230482270542557,0.999699094339132
"7804",1313.88239719448,-0.431107552239796,0.189713935906725,-2.27240845633899,0.0230618514359797,0.999699094339132
"55083",375.021321180142,-0.423096533324795,0.186413537745891,-2.26966634741699,0.0232278347213021,0.999699094339132
"79166",1.64148782089749,2.04009730622027,0.899392117755569,2.26830685520275,0.0233105103948258,0.999699094339132
"80761",10.0524517755127,-0.819505513861519,0.36130690906304,-2.26817006070187,0.0233188434954078,0.999699094339132
"84818",464.017701625521,-0.456790681072109,0.20148829995299,-2.26708290843034,0.0233851614637438,0.999699094339132
"85004",272.101370494805,-0.484790240863159,0.21393894118244,-2.26602150213386,0.0234500667708881,0.999699094339132
"390243",1.34455785937415,-2.26844027839111,1.00119302441318,-2.26573719859932,0.0234674785423288,0.999699094339132
"51285",314.33609064887,0.660863168026651,0.29211586440341,2.26233234328555,0.0236768775676287,0.999699094339132
"5473",7.42994547207203,-1.3314077015487,0.588928267144424,-2.26072983048409,0.0237759920764355,0.999699094339132
"150084",24.0507530735315,0.699311289984969,0.309613841871235,2.25865641457918,0.023904765647713,0.999699094339132
"51127",312.291962604008,-0.771115713300281,0.341603440619194,-2.25734176418876,0.0239867275919722,0.999699094339132
"55107",111.374781822641,-0.667631754659003,0.295773987181426,-2.25723621276228,0.0239933187571932,0.999699094339132
"84186",813.350657488102,-0.204354125524255,0.0905607807287521,-2.25654111945366,0.0240367631414707,0.999699094339132
"90273",13.4772473719833,-0.723861773995721,0.320873642941323,-2.25590910914453,0.024076323933921,0.999699094339132
"344561",6.48386188411267,0.947317400510869,0.420260768904004,2.25411808716139,0.0241887400946259,0.999699094339132
"1847",108.514027967843,-0.581712366698802,0.258138934524053,-2.25348558043498,0.0242285489035493,0.999699094339132
"1606",486.541520957046,-0.427857698115977,0.189887995329708,-2.25321088557007,0.024245855373723,0.999699094339132
"3680",799.520357614379,-0.369747988838644,0.164162577854619,-2.25232811077132,0.0243015449896389,0.999699094339132
"116173",421.161253149777,0.571625639148445,0.253964576264436,2.25080854801281,0.0243976659095735,0.999699094339132
"51209",7451.63580903406,0.657803162716396,0.292262766753367,2.25072516086697,0.0244029501405754,0.999699094339132
"54149",991.34020822219,0.476093706250128,0.211617798785008,2.24978101550812,0.0244628497182125,0.999699094339132
"91522",194.3718586012,-0.56120988333881,0.249665641603337,-2.24784587793,0.0245860192882407,0.999699094339132
"1440",4.40321182613645,-1.80404032433913,0.803183910667919,-2.24611113392313,0.0246968903684784,0.999699094339132
"3596",1.84773676056486,-1.6990310585817,0.75702889202438,-2.2443411030698,0.0248104628537652,0.999699094339132
"8460",679.091889620155,0.423232642805803,0.18861640459812,2.24388034385225,0.0248401011647762,0.999699094339132
"92235",18.4162976006653,-0.787962277674854,0.351191297439024,-2.24368395065844,0.024852743463487,0.999699094339132
"23368",1344.10925618635,-0.391958178007109,0.174770754648335,-2.24269889316314,0.0249162380685744,0.999699094339132
"10144",2520.88250938611,-0.302736581671947,0.135529925382026,-2.23372499334449,0.0255011734445775,0.999699094339132
"9516",449.166298198872,0.397013889917694,0.177783521408657,2.23313098296163,0.025540307975288,0.999699094339132
"9706",3120.94144266082,0.14186380621875,0.0635567403047941,2.23208121653856,0.0256095956333635,0.999699094339132
"187",708.333361630233,0.805313506552157,0.360863328488501,2.23163021281565,0.0256394130987843,0.999699094339132
"23180",1037.1704853428,-0.266624949454843,0.119521096566056,-2.23077730304697,0.0256958841096233,0.999699094339132
"1135",66.8661683282786,-0.451343813691548,0.202351354888057,-2.23049563439413,0.025714556958235,0.999699094339132
"25987",46.2559586698554,-0.838156052051386,0.375898659327491,-2.2297394025052,0.0257647484100447,0.999699094339132
"51338",48.9335279261073,0.891300043659603,0.400237217168488,2.22692944440594,0.0259519896149536,0.999699094339132
